@relation iots-weka.filters.unsupervised.instance.RemoveWithValues-S100.0-C11-Lfirst-last-V-weka.filters.unsupervised.instance.RemoveWithValues-S100.0-C12-Lfirst-last-V-weka.filters.unsupervised.attribute.Remove-R1-8-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-14

@attribute decision {0,1}
@attribute comfort numeric
@attribute useful numeric
@attribute risk numeric
@attribute appropriate numeric
@attribute expected numeric
@attribute default numeric
@attribute framing numeric
@attribute ask.reason numeric
@attribute whof {assis,tv,hvac,wash,secu,refr,light,alarm}
@attribute purposef {preshouse,lochouse,opauto,alert}
@attribute collectionf {remrecoshr,remshr,remserv,remoptishr,reminsi,remreco,locopti,reminsishr,locinsi,remopti,locally,locreco}
@attribute whatf {coalarm,locsens,colight,coassis,cohvac,cowash,micro,cotv,watch,corefri,cam,cosecu}
@attribute cstore {share,remserv,locally}
@attribute caction {reco,nothing,opti,insight}

@data
1,2,2,2,2,-2,1,0,0,secu,opauto,remoptishr,cowash,share,opti
0,-1,-1,-1,-1,-2,1,0,0,assis,opauto,reminsi,cosecu,remserv,insight
0,-1,-1,0,1,-2,1,0,0,secu,preshouse,locally,coalarm,locally,nothing
1,2,2,2,2,-2,1,0,0,wash,lochouse,remshr,cotv,share,nothing
1,2,2,2,2,-1,1,0,0,refr,alert,reminsishr,colight,share,insight
1,2,2,2,2,-2,1,0,1,refr,lochouse,locopti,locsens,locally,opti
1,2,2,2,2,-2,1,0,0,wash,alert,locreco,micro,locally,reco
0,1,1,2,1,-2,1,0,1,alarm,preshouse,remserv,cohvac,remserv,nothing
0,-1,1,-1,0,2,2,1,1,alarm,opauto,remopti,colight,remserv,opti
0,-3,-2,-2,-2,-1,2,1,0,wash,alert,remoptishr,locsens,share,opti
0,-2,-1,-1,-1,0,2,1,0,tv,opauto,remshr,watch,share,nothing
0,-3,-3,-3,-3,-2,2,1,0,refr,preshouse,remreco,cotv,remserv,reco
0,-2,1,-1,0,1,2,1,0,secu,alert,reminsi,coassis,remserv,insight
0,-3,-3,-3,-3,-2,2,1,0,tv,preshouse,locreco,cowash,locally,reco
0,-3,-3,-3,-3,-1,2,1,1,assis,lochouse,remrecoshr,micro,share,reco
0,1,2,0,0,1,2,1,0,assis,alert,locinsi,cohvac,locally,insight
0,-3,-3,-3,-3,-2,2,1,0,light,preshouse,reminsishr,cam,share,insight
0,-2,-2,-2,-2,-2,2,1,0,wash,lochouse,locally,cosecu,locally,nothing
1,1,2,2,1,2,2,1,1,light,opauto,locopti,corefri,locally,opti
0,-2,-1,-2,-1,1,2,1,1,hvac,lochouse,remserv,coalarm,remserv,nothing
1,2,2,2,2,0,0,0,0,hvac,opauto,locinsi,cohvac,locally,insight
1,2,2,2,2,0,0,0,1,secu,preshouse,locally,cosecu,locally,nothing
0,-2,-1,0,1,0,0,0,0,secu,lochouse,remoptishr,locsens,share,opti
1,2,2,2,2,1,0,0,0,alarm,alert,remserv,coalarm,remserv,nothing
0,-2,0,0,2,-1,0,0,0,hvac,alert,remrecoshr,micro,share,reco
0,0,2,2,2,0,0,0,1,tv,opauto,remreco,cotv,remserv,reco
0,0,0,0,2,-1,0,0,0,refr,lochouse,locopti,corefri,locally,opti
0,-2,2,2,2,-2,0,0,1,refr,opauto,reminsishr,cam,share,insight
0,1,2,3,2,-1,0,0,1,wash,alert,locreco,cowash,locally,reco
0,-3,2,0,2,-2,0,0,0,wash,preshouse,remshr,watch,share,nothing
1,2,2,3,2,1,0,0,0,light,preshouse,remopti,colight,remserv,opti
0,2,2,2,2,2,0,0,0,assis,lochouse,reminsi,coassis,remserv,insight
1,3,2,3,3,0,1,0,1,wash,opauto,reminsi,cam,remserv,insight
1,1,3,-1,1,0,1,0,0,alarm,alert,reminsishr,corefri,share,insight
0,-2,1,-1,-2,0,1,0,0,secu,preshouse,remrecoshr,cohvac,share,reco
1,2,3,2,2,0,1,0,0,tv,preshouse,locally,colight,locally,nothing
0,0,-3,0,-3,-2,1,0,0,alarm,lochouse,locopti,coassis,locally,opti
0,-2,-3,-2,-2,-2,1,0,1,tv,opauto,remoptishr,cosecu,share,opti
0,-2,-3,-2,-3,-3,1,0,1,refr,lochouse,remshr,cowash,share,nothing
0,-2,-3,-2,-3,-3,1,0,0,hvac,lochouse,remopti,locsens,remserv,opti
1,2,2,2,3,2,1,0,0,refr,alert,locreco,coalarm,locally,reco
1,1,1,2,1,-1,1,0,1,secu,opauto,locinsi,cotv,locally,insight
0,-2,1,-1,0,0,1,0,0,assis,preshouse,remserv,watch,remserv,nothing
0,-3,-3,-2,-3,-3,1,0,0,light,alert,remreco,micro,remserv,reco
0,-2,-2,-2,-2,-2,0,2,0,tv,alert,locally,cam,locally,nothing
1,0,1,1,1,0,0,2,1,wash,lochouse,reminsi,cohvac,remserv,insight
0,-2,-2,0,0,0,0,2,0,assis,alert,remserv,colight,remserv,nothing
1,2,2,2,0,0,0,2,0,secu,alert,remrecoshr,coalarm,share,reco
0,-2,-2,0,0,0,0,2,0,hvac,preshouse,remopti,corefri,remserv,opti
1,2,1,2,2,-2,0,2,0,light,opauto,remreco,cowash,remserv,reco
0,-2,-2,0,0,0,0,2,1,refr,preshouse,remshr,locsens,share,nothing
1,2,2,2,2,2,0,2,1,secu,lochouse,locinsi,watch,locally,insight
1,2,2,2,2,0,0,2,0,alarm,opauto,reminsishr,cotv,share,insight
0,-2,-2,0,0,0,0,2,1,tv,lochouse,remoptishr,coassis,share,opti
1,2,2,2,2,2,0,2,0,refr,opauto,locreco,cosecu,locally,reco
0,-2,-2,-1,-1,-1,0,2,0,alarm,preshouse,locopti,micro,locally,opti
1,3,3,3,3,1,1,1,0,hvac,alert,locopti,cam,locally,opti
1,1,3,1,1,0,1,1,1,light,alert,remshr,coalarm,share,nothing
1,2,3,1,1,1,1,1,0,wash,opauto,remrecoshr,cotv,share,reco
1,3,3,1,1,0,1,1,1,tv,preshouse,reminsi,corefri,remserv,insight
1,1,1,1,1,1,1,1,0,light,lochouse,locreco,watch,locally,reco
1,-1,1,1,1,0,1,1,0,hvac,lochouse,reminsishr,coassis,share,insight
1,2,2,2,1,2,1,1,0,assis,alert,remopti,cosecu,remserv,opti
1,-1,-3,-2,-3,-3,1,1,1,refr,preshouse,remoptishr,colight,share,opti
0,-1,-3,2,-1,-3,1,1,1,wash,preshouse,locinsi,micro,locally,insight
1,1,1,0,-2,-3,1,1,0,alarm,lochouse,remreco,cohvac,remserv,reco
0,-2,-2,-2,-2,-1,1,1,0,secu,opauto,remserv,cowash,remserv,nothing
1,-1,-1,-1,-1,-1,1,1,0,refr,opauto,locally,locsens,locally,nothing
1,1,1,2,1,2,1,2,1,light,lochouse,reminsi,coassis,remserv,insight
0,1,2,1,1,1,1,2,1,alarm,lochouse,remoptishr,locsens,share,opti
1,3,3,1,1,2,1,2,0,refr,alert,remrecoshr,micro,share,reco
1,2,1,-2,-2,0,1,2,0,alarm,alert,locally,cosecu,locally,nothing
0,2,1,2,1,2,1,2,0,wash,preshouse,remopti,colight,remserv,opti
1,1,2,2,1,2,1,2,0,assis,opauto,remreco,cotv,remserv,reco
1,1,3,2,1,2,1,2,0,hvac,opauto,locreco,cowash,locally,reco
1,1,3,-2,-2,2,1,2,1,refr,lochouse,locinsi,cohvac,locally,insight
1,1,1,0,1,2,1,2,0,secu,opauto,reminsishr,cam,share,insight
1,2,1,3,2,1,1,2,0,tv,alert,remserv,coalarm,remserv,nothing
1,3,1,1,3,2,1,2,0,secu,preshouse,locopti,corefri,locally,opti
0,1,1,0,2,2,1,2,1,hvac,preshouse,remshr,watch,share,nothing
0,-2,2,3,-2,-3,2,0,0,wash,preshouse,locally,colight,locally,nothing
0,-2,3,-2,-2,-2,2,0,0,secu,opauto,reminsi,cam,remserv,insight
1,-1,2,2,1,2,2,0,0,wash,opauto,remoptishr,cosecu,share,opti
0,-2,2,-1,1,1,2,0,1,assis,preshouse,remrecoshr,cohvac,share,reco
0,-2,2,-1,-2,2,2,0,1,alarm,lochouse,remopti,locsens,remserv,opti
1,2,2,2,3,2,2,0,0,tv,alert,locreco,coalarm,locally,reco
0,-2,2,-2,-2,1,2,0,0,tv,lochouse,remshr,cowash,share,nothing
0,-3,-2,-3,-3,1,2,0,0,light,alert,reminsishr,corefri,share,insight
1,2,2,2,2,3,2,0,0,refr,alert,remreco,micro,remserv,reco
0,-3,2,-2,-2,2,2,0,1,hvac,preshouse,remserv,watch,remserv,nothing
1,2,2,3,2,2,2,0,0,assis,opauto,locinsi,cotv,locally,insight
0,-3,-2,-2,-2,-1,2,0,1,light,lochouse,locopti,coassis,locally,opti
0,-3,1,-3,-3,-1,1,0,1,secu,preshouse,remrecoshr,watch,share,reco
1,0,1,-1,0,-1,1,0,1,alarm,lochouse,locopti,cohvac,locally,opti
1,1,1,1,1,-1,1,0,0,refr,alert,locreco,colight,locally,reco
0,-3,-3,-2,-3,-1,1,0,0,secu,opauto,locinsi,cowash,locally,insight
1,1,1,1,1,-1,1,0,0,light,alert,remreco,coalarm,remserv,reco
1,-3,-1,-3,-3,-1,1,0,1,assis,preshouse,remserv,locsens,remserv,nothing
0,-3,-1,-3,-3,-3,1,0,0,tv,opauto,remoptishr,cam,share,opti
1,-3,2,-3,-3,-3,1,0,1,hvac,lochouse,remopti,coassis,remserv,opti
0,-3,-3,-3,-3,-1,1,0,0,tv,preshouse,locally,corefri,locally,nothing
0,-3,-2,-3,-3,-1,1,0,0,alarm,alert,reminsishr,micro,share,insight
0,-3,-2,-3,-3,-3,1,0,0,wash,opauto,reminsi,cotv,remserv,insight
0,-3,-3,-3,-3,-3,1,0,0,refr,lochouse,remshr,cosecu,share,nothing
0,-3,-2,-3,-2,-3,1,0,0,assis,alert,reminsishr,locsens,share,insight
1,2,1,2,1,-1,1,0,0,light,preshouse,locally,watch,locally,nothing
0,-2,-3,0,-2,-3,1,0,1,secu,lochouse,remopti,cowash,remserv,opti
1,0,1,0,1,1,1,0,1,assis,lochouse,locopti,cosecu,locally,opti
1,0,-1,1,0,-3,1,0,0,tv,opauto,locinsi,corefri,locally,insight
0,-3,-3,-3,-3,-3,1,0,0,alarm,lochouse,remshr,micro,share,nothing
0,-3,-3,-3,-3,-3,1,0,1,tv,preshouse,remrecoshr,cam,share,reco
1,0,-1,0,1,1,1,0,0,hvac,alert,remreco,coassis,remserv,reco
0,-2,-1,0,0,-2,1,0,0,alarm,alert,locreco,cohvac,locally,reco
0,-2,2,-3,-2,1,1,0,0,light,opauto,remoptishr,coalarm,share,opti
1,0,-2,-1,0,-1,1,0,1,wash,preshouse,remserv,cotv,remserv,nothing
1,0,0,3,2,-1,1,0,0,refr,opauto,reminsi,colight,remserv,insight
1,-1,0,-1,0,0,2,0,0,refr,preshouse,locally,cosecu,locally,nothing
0,-2,-1,-2,-1,-1,2,0,0,hvac,alert,reminsishr,cam,share,insight
1,0,0,0,0,0,2,0,0,tv,opauto,reminsi,coassis,remserv,insight
1,-1,1,0,0,0,2,0,1,assis,lochouse,remopti,colight,remserv,opti
0,-1,-1,-1,0,0,2,0,0,light,lochouse,remshr,watch,share,nothing
1,1,1,1,1,0,2,0,0,refr,opauto,remoptishr,locsens,share,opti
1,1,1,1,1,0,2,0,0,wash,opauto,locinsi,cohvac,locally,insight
1,1,1,1,1,1,2,0,0,alarm,alert,remreco,cotv,remserv,reco
0,-1,0,-1,-1,-1,2,0,1,wash,preshouse,remrecoshr,micro,share,reco
1,1,1,1,1,0,2,0,0,light,alert,locreco,cowash,locally,reco
1,1,1,1,1,0,2,0,1,secu,preshouse,remserv,coalarm,remserv,nothing
0,0,0,0,0,0,2,0,1,hvac,lochouse,locopti,corefri,locally,opti
1,-1,1,-1,-1,-2,1,0,0,wash,alert,remreco,coalarm,remserv,reco
0,-2,-2,-2,-3,-3,1,0,1,refr,lochouse,remopti,coassis,remserv,opti
1,1,1,0,1,-1,1,0,1,tv,lochouse,locopti,cohvac,locally,opti
0,-2,-1,-3,-3,-1,1,0,0,assis,opauto,remoptishr,cam,share,opti
1,1,1,-1,1,-1,1,0,0,hvac,opauto,reminsi,cotv,remserv,insight
1,2,2,2,2,1,1,0,1,light,preshouse,remserv,locsens,remserv,nothing
1,1,2,1,2,1,1,0,0,secu,alert,locreco,colight,locally,reco
1,2,2,2,2,-1,1,0,0,alarm,opauto,locinsi,cowash,locally,insight
1,1,1,-1,-1,-2,1,0,0,secu,lochouse,remshr,cosecu,share,nothing
0,-2,-2,-3,-3,-2,1,0,0,tv,alert,reminsishr,micro,share,insight
1,2,0,-1,-1,-2,1,0,1,alarm,preshouse,remrecoshr,watch,share,reco
0,-2,-2,-2,-3,-2,1,0,0,assis,preshouse,locally,corefri,locally,nothing
1,3,2,2,2,0,1,1,0,assis,alert,locinsi,corefri,locally,insight
1,2,2,3,2,2,1,1,1,light,opauto,locopti,cosecu,locally,opti
0,-1,-1,2,0,0,1,1,0,secu,alert,reminsi,colight,remserv,insight
1,1,1,2,-1,-1,1,1,0,tv,opauto,remshr,micro,share,nothing
1,1,1,2,1,1,1,1,0,wash,lochouse,locally,watch,locally,nothing
1,2,1,2,1,-1,1,1,0,refr,preshouse,remreco,coassis,remserv,reco
1,0,-1,2,-1,-2,1,1,0,tv,preshouse,locreco,cohvac,locally,reco
0,0,-2,2,-2,-3,1,1,1,alarm,opauto,remopti,cowash,remserv,opti
1,2,2,2,2,-1,1,1,0,wash,alert,remoptishr,coalarm,share,opti
0,0,-2,2,-1,-1,1,1,1,hvac,lochouse,remserv,cotv,remserv,nothing
0,-2,-2,-1,-2,-2,1,1,0,light,preshouse,reminsishr,locsens,share,insight
0,-3,-1,-2,-2,1,1,1,1,assis,lochouse,remrecoshr,cam,share,reco
1,2,3,1,2,2,2,0,1,secu,preshouse,locreco,colight,locally,reco
1,0,3,-1,0,0,2,0,1,tv,preshouse,reminsishr,micro,share,insight
1,2,3,2,2,2,2,0,0,hvac,alert,reminsi,cotv,remserv,insight
1,3,3,3,3,3,2,0,0,refr,opauto,remopti,coassis,remserv,opti
1,3,3,2,2,3,2,0,1,wash,preshouse,remreco,coalarm,remserv,reco
1,1,3,-1,2,3,2,0,0,assis,alert,remoptishr,cam,share,opti
1,2,3,0,0,0,2,0,1,assis,lochouse,locally,corefri,locally,nothing
1,2,3,2,3,3,2,0,0,light,lochouse,remserv,locsens,remserv,nothing
1,3,3,2,3,3,2,0,0,alarm,alert,locinsi,cowash,locally,insight
1,2,3,1,2,3,2,0,0,alarm,lochouse,remrecoshr,watch,share,reco
1,2,3,2,3,3,2,0,0,tv,opauto,locopti,cohvac,locally,opti
1,1,3,2,2,3,2,0,0,secu,opauto,remshr,cosecu,share,nothing
1,0,-2,2,0,-2,0,1,0,hvac,opauto,remshr,corefri,share,nothing
1,3,3,2,2,0,0,1,1,secu,preshouse,reminsishr,watch,share,insight
0,-2,-2,-1,-2,-2,0,1,0,tv,lochouse,remserv,cam,remserv,nothing
1,2,2,2,2,1,0,1,1,hvac,preshouse,locreco,coassis,locally,reco
0,0,-2,-1,-2,-2,0,1,0,secu,opauto,locopti,cowash,locally,opti
0,2,-2,1,0,0,0,1,1,assis,preshouse,remreco,locsens,remserv,reco
0,0,-2,2,0,0,0,1,0,refr,alert,locinsi,colight,locally,insight
0,2,-2,2,0,0,0,1,1,alarm,lochouse,locally,cohvac,locally,nothing
1,2,1,2,1,0,0,1,0,alarm,alert,remoptishr,micro,share,opti
0,2,-3,2,1,0,0,1,0,wash,opauto,remopti,cotv,remserv,opti
0,2,-3,2,0,0,0,1,0,refr,lochouse,remrecoshr,cosecu,share,reco
1,2,2,2,2,1,0,1,0,light,alert,reminsi,coalarm,remserv,insight
0,-3,-3,0,-3,-1,2,1,1,assis,lochouse,remrecoshr,locsens,share,reco
0,-2,-2,2,-1,1,2,1,1,hvac,lochouse,remserv,coassis,remserv,nothing
1,0,1,1,1,1,2,1,1,alarm,opauto,remopti,cohvac,remserv,opti
0,2,2,2,1,2,2,1,1,light,opauto,locopti,watch,locally,opti
0,-1,1,0,-2,-1,2,1,0,wash,alert,remoptishr,cotv,share,opti
0,-3,-3,-3,-3,0,2,1,0,refr,preshouse,remreco,colight,remserv,reco
0,-3,1,-3,-3,-3,2,1,0,tv,opauto,remshr,cam,share,nothing
1,1,2,1,1,3,2,1,0,assis,alert,locinsi,cosecu,locally,insight
1,0,1,1,0,0,2,1,0,secu,alert,reminsi,cowash,remserv,insight
0,-3,1,-3,-3,1,2,1,0,light,preshouse,reminsishr,coalarm,share,insight
0,1,-3,-1,0,1,2,1,0,tv,preshouse,locreco,corefri,locally,reco
1,1,1,1,1,1,2,1,0,wash,lochouse,locally,micro,locally,nothing
1,-2,0,-1,-1,-2,0,1,0,alarm,opauto,locally,watch,locally,nothing
1,0,0,0,0,1,0,1,1,refr,preshouse,locinsi,corefri,locally,insight
0,-2,-1,-2,-3,-2,0,1,0,hvac,lochouse,locreco,cohvac,locally,reco
1,2,2,2,2,2,0,1,0,wash,alert,remopti,cowash,remserv,opti
0,-3,0,-2,-2,1,0,1,1,alarm,preshouse,remoptishr,coalarm,share,opti
0,0,0,0,0,0,0,1,1,light,preshouse,reminsi,colight,remserv,insight
0,-1,-1,-2,-2,-1,0,1,1,hvac,alert,remshr,micro,share,nothing
1,1,2,1,1,0,0,1,0,secu,alert,locopti,cosecu,locally,opti
0,0,0,0,0,2,0,1,0,assis,lochouse,remreco,coassis,remserv,reco
0,-1,0,-1,0,2,0,1,0,refr,opauto,remrecoshr,cam,share,reco
1,1,1,1,2,1,0,1,0,tv,opauto,remserv,cotv,remserv,nothing
1,1,1,2,2,1,0,1,0,secu,lochouse,reminsishr,locsens,share,insight
0,-3,-2,-2,-3,-1,0,1,0,light,preshouse,locreco,micro,locally,reco
0,-3,-1,-3,-3,-3,0,1,0,hvac,preshouse,reminsishr,colight,share,insight
0,-1,0,-1,-1,-1,0,1,1,refr,alert,remoptishr,cowash,share,opti
0,-1,1,1,-1,-1,0,1,0,wash,lochouse,remrecoshr,coassis,share,reco
1,-1,1,1,-1,1,0,1,1,light,opauto,remshr,cotv,share,nothing
0,1,-1,1,1,1,0,1,1,tv,alert,reminsi,cosecu,remserv,insight
1,2,2,2,2,2,0,1,0,secu,lochouse,remserv,cohvac,remserv,nothing
0,1,1,1,1,1,0,1,0,alarm,preshouse,remreco,corefri,remserv,reco
0,-3,-3,-3,-2,-3,0,1,1,wash,alert,locinsi,cam,locally,insight
1,1,2,2,2,2,0,1,0,assis,opauto,remopti,watch,remserv,opti
1,3,3,3,3,3,0,1,0,hvac,opauto,locopti,locsens,locally,opti
0,-2,-3,0,-2,-3,0,1,0,refr,lochouse,locally,coalarm,locally,nothing
1,1,0,1,0,-2,0,2,0,alarm,alert,remserv,cohvac,remserv,nothing
1,1,1,1,2,1,0,2,1,hvac,lochouse,locinsi,cam,locally,insight
0,-1,-2,-1,-2,-2,0,2,0,refr,preshouse,locopti,locsens,locally,opti
1,2,2,1,2,-1,0,2,0,wash,opauto,locreco,micro,locally,reco
0,3,-3,-3,-3,-2,0,2,0,refr,opauto,reminsishr,colight,share,insight
0,-3,-3,-3,-3,-3,0,2,0,hvac,alert,remrecoshr,coassis,share,reco
0,-3,-3,-3,-3,-3,0,2,1,secu,lochouse,remoptishr,cowash,share,opti
1,1,1,1,1,-1,0,2,0,secu,alert,locally,coalarm,locally,nothing
0,-1,-1,-2,-1,-1,0,2,0,light,preshouse,remopti,watch,remserv,opti
0,-2,-2,-2,-2,-1,0,2,0,tv,opauto,remreco,corefri,remserv,reco
0,-1,0,-1,-1,-2,0,2,1,assis,lochouse,reminsi,cosecu,remserv,insight
0,-2,-2,-2,-2,-2,0,2,1,wash,preshouse,remshr,cotv,share,nothing
1,1,1,1,1,1,0,2,0,light,lochouse,remoptishr,micro,share,opti
1,2,1,2,2,1,0,2,0,tv,lochouse,locinsi,colight,locally,insight
1,3,2,2,2,2,0,2,1,light,alert,locally,cohvac,locally,nothing
1,2,2,2,2,2,0,2,1,alarm,opauto,locreco,coassis,locally,reco
0,-1,-2,-1,-2,-2,0,2,0,alarm,preshouse,remshr,corefri,share,nothing
1,2,2,1,2,2,0,2,1,hvac,opauto,remreco,locsens,remserv,reco
0,-2,-2,-1,-1,-1,0,2,1,assis,opauto,reminsishr,watch,share,insight
0,-2,-2,-1,-1,-2,0,2,0,tv,alert,remrecoshr,cosecu,share,reco
0,-1,-1,-1,-1,-1,0,2,0,secu,preshouse,remopti,cotv,remserv,opti
0,-1,-3,0,-2,-1,0,2,0,assis,preshouse,locopti,cowash,locally,opti
1,2,2,2,2,2,0,2,0,wash,alert,remserv,cam,remserv,nothing
0,-1,-3,0,-1,-1,0,2,0,refr,lochouse,reminsi,coalarm,remserv,insight
1,2,1,2,1,-1,2,1,1,secu,lochouse,locally,corefri,locally,nothing
1,2,1,2,1,-2,2,1,0,refr,opauto,locopti,cohvac,locally,opti
1,1,1,1,1,1,2,1,0,assis,alert,reminsi,cotv,remserv,insight
1,1,2,2,2,2,2,1,1,wash,preshouse,locreco,colight,locally,reco
0,-3,1,-3,-3,-1,2,1,0,secu,alert,remoptishr,cam,share,opti
1,2,2,2,1,1,2,1,0,hvac,alert,locinsi,cowash,locally,insight
0,1,3,-1,2,2,2,1,0,hvac,lochouse,remrecoshr,watch,share,reco
1,1,3,1,1,2,2,1,0,alarm,lochouse,remserv,locsens,remserv,nothing
0,-2,2,-3,-2,1,2,1,0,wash,opauto,remshr,cosecu,share,nothing
0,-1,-2,-1,-1,2,2,1,1,tv,preshouse,remreco,coalarm,remserv,reco
0,-2,2,-2,-2,-1,2,1,1,refr,preshouse,reminsishr,micro,share,insight
1,2,3,2,2,2,2,1,0,light,opauto,remopti,coassis,remserv,opti
0,-2,-2,-2,-2,-2,0,1,1,assis,preshouse,reminsishr,corefri,share,insight
1,1,1,1,1,1,0,1,0,tv,alert,locinsi,cotv,locally,insight
0,-2,-2,-1,-2,-1,0,1,0,tv,lochouse,remrecoshr,cohvac,share,reco
0,-3,-3,-2,-2,-2,0,1,1,hvac,preshouse,remreco,micro,remserv,reco
0,-2,-2,-2,-2,-2,0,1,0,wash,lochouse,remserv,watch,remserv,nothing
1,1,2,1,2,2,0,1,1,light,lochouse,locally,colight,locally,nothing
0,-1,-1,-1,-2,-2,0,1,0,light,alert,remoptishr,cosecu,share,opti
0,-1,-2,-1,-2,-1,0,1,1,alarm,preshouse,locreco,coalarm,locally,reco
1,2,2,1,1,1,0,1,0,secu,opauto,remopti,locsens,remserv,opti
0,0,-2,0,-1,-2,0,1,0,alarm,opauto,remshr,cowash,share,nothing
1,2,2,2,2,2,0,1,0,assis,opauto,locopti,coassis,locally,opti
0,-2,-2,-2,-2,-1,0,1,0,refr,alert,reminsi,cam,remserv,insight
1,2,2,2,2,3,2,0,0,alarm,alert,remreco,cosecu,remserv,reco
1,3,3,3,2,-1,2,0,1,assis,lochouse,remopti,micro,remserv,opti
0,-2,-2,-2,-2,-2,2,0,0,hvac,alert,reminsishr,cowash,share,insight
0,3,3,3,3,-2,2,0,0,wash,opauto,locinsi,locsens,locally,insight
0,-3,-3,-2,-2,0,2,0,0,tv,opauto,reminsi,watch,remserv,insight
1,3,3,3,3,1,2,0,1,hvac,lochouse,locopti,coalarm,locally,opti
0,-2,0,-1,2,0,2,0,1,wash,preshouse,remrecoshr,colight,share,reco
0,-3,1,-3,0,1,2,0,0,refr,opauto,remoptishr,cohvac,share,opti
1,1,1,-1,1,-1,2,0,0,light,lochouse,remshr,coassis,share,nothing
1,3,3,3,2,-1,2,0,1,secu,preshouse,remserv,corefri,remserv,nothing
1,3,3,2,2,2,2,0,0,refr,preshouse,locally,cotv,locally,nothing
1,2,3,3,3,3,2,0,0,light,alert,locreco,cam,locally,reco
0,-2,-1,-1,-1,0,1,1,0,hvac,preshouse,reminsi,micro,remserv,insight
0,-2,-1,-2,-2,-2,1,1,0,tv,lochouse,reminsishr,cohvac,share,insight
0,-2,0,0,-1,-2,1,1,0,secu,alert,remshr,colight,share,nothing
1,1,2,0,0,1,1,1,0,assis,opauto,locally,coassis,locally,nothing
1,1,1,1,0,2,1,1,0,secu,lochouse,locreco,locsens,locally,reco
1,1,2,0,0,1,1,1,1,refr,alert,remopti,cam,remserv,opti
1,1,2,2,1,2,1,1,1,light,opauto,remserv,cosecu,remserv,nothing
0,0,-2,0,1,-1,1,1,0,wash,lochouse,remreco,watch,remserv,reco
0,-2,-2,-1,-2,-1,1,1,0,alarm,preshouse,locinsi,coalarm,locally,insight
1,2,2,2,2,2,1,1,1,tv,alert,locopti,cotv,locally,opti
0,-3,-2,-2,-2,-2,1,1,0,assis,preshouse,remoptishr,corefri,share,opti
0,-1,1,-1,0,0,1,1,1,alarm,opauto,remrecoshr,cowash,share,reco
1,1,2,2,2,2,2,2,0,assis,preshouse,locopti,locsens,locally,opti
1,1,1,0,1,1,2,2,0,tv,lochouse,locinsi,cam,locally,insight
1,2,2,2,3,2,2,2,0,wash,alert,remserv,cohvac,remserv,nothing
1,2,1,2,2,1,2,2,1,alarm,opauto,locreco,micro,locally,reco
1,2,2,1,2,2,2,2,0,secu,preshouse,remopti,watch,remserv,opti
1,2,1,2,1,-2,2,2,1,hvac,opauto,remreco,corefri,remserv,reco
0,-1,1,-1,-1,1,2,2,0,tv,alert,remrecoshr,coassis,share,reco
1,1,1,1,1,1,2,2,1,assis,opauto,reminsishr,colight,share,insight
0,-1,-2,1,-1,-2,2,2,0,alarm,preshouse,remshr,cotv,share,nothing
1,1,1,2,2,1,2,2,0,light,lochouse,remoptishr,cowash,share,opti
1,1,1,2,1,-1,2,2,0,refr,lochouse,reminsi,cosecu,remserv,insight
0,2,-1,2,2,-2,2,2,1,light,alert,locally,coalarm,locally,nothing
1,2,2,2,2,-2,2,2,0,light,lochouse,reminsi,cowash,remserv,insight
0,-3,-3,-3,-3,-3,2,2,1,secu,preshouse,locopti,watch,locally,opti
0,-3,-3,-3,-3,-3,2,2,0,hvac,preshouse,remshr,cam,share,nothing
1,2,2,2,2,0,2,2,0,alarm,alert,locally,micro,locally,nothing
0,-2,1,-2,0,0,2,2,0,alarm,lochouse,remoptishr,cotv,share,opti
1,2,2,0,0,0,2,2,0,assis,opauto,remreco,colight,remserv,reco
0,-3,-3,-3,-3,-3,2,2,0,refr,lochouse,locinsi,cosecu,locally,insight
1,2,2,2,3,0,2,2,1,tv,alert,remserv,coassis,remserv,nothing
0,0,-3,2,0,-3,2,2,0,hvac,opauto,locreco,corefri,locally,reco
1,-1,2,-1,1,0,2,2,0,secu,opauto,reminsishr,coalarm,share,insight
1,-1,2,1,2,0,2,2,1,wash,preshouse,remopti,cohvac,remserv,opti
0,0,-3,0,0,0,2,2,1,refr,alert,remrecoshr,locsens,share,reco
0,-1,-1,-1,0,2,2,0,0,alarm,opauto,reminsi,cotv,remserv,insight
0,-1,1,0,0,0,2,0,0,refr,preshouse,remserv,locsens,remserv,nothing
0,-2,-1,1,0,1,2,0,1,secu,alert,remreco,coalarm,remserv,reco
1,-2,-1,-1,-2,-1,2,0,0,light,opauto,locinsi,cowash,locally,insight
1,2,1,-1,-1,1,2,0,0,wash,lochouse,locopti,cohvac,locally,opti
1,-2,0,0,-1,0,2,0,0,tv,lochouse,remopti,coassis,remserv,opti
1,-2,0,-1,1,0,2,0,0,light,preshouse,remrecoshr,watch,share,reco
1,0,-1,-2,0,-1,2,0,1,hvac,preshouse,locally,corefri,locally,nothing
0,-2,0,1,0,-1,2,0,0,hvac,opauto,remoptishr,cam,share,opti
0,-2,1,-1,-2,-1,2,0,0,assis,lochouse,remshr,cosecu,share,nothing
0,-1,1,0,-2,-1,2,0,1,wash,alert,reminsishr,micro,share,insight
