@relation scenarioYang_new-weka.filters.unsupervised.attribute.NumericToNominal-R5

@attribute sessionId numeric
@attribute userid numeric
@attribute cond numeric
@attribute senario numeric
@attribute decision {0,1}
@attribute comfort numeric
@attribute useful numeric
@attribute risk numeric
@attribute appropriate numeric
@attribute expected numeric
@attribute default numeric
@attribute framing numeric
@attribute ask.reason numeric
@attribute who numeric
@attribute what numeric
@attribute purpose numeric
@attribute collection numeric

@data
1293,4708,1037,124340,0,-2,0,-2,-1,-2,2,2,0,3,9,0,5
1293,4708,1037,124350,0,-2,0,0,0,0,2,2,0,1,3,3,11
1293,4708,1037,124360,0,-1,0,-1,-1,-1,2,2,0,7,1,1,9
1293,4708,1037,124370,0,0,0,0,0,0,2,2,0,6,4,2,0
1293,4708,1037,124380,0,0,1,0,0,1,2,2,1,5,11,2,7
1293,4708,1037,124390,1,1,1,1,1,0,2,2,1,0,2,2,10
1293,4708,1037,124400,0,-1,0,0,0,-1,2,2,0,6,0,0,8
1293,4708,1037,124410,0,0,-1,0,0,0,2,2,0,1,7,1,3
1293,4708,1037,124420,0,0,1,0,0,1,2,2,1,2,8,3,4
1293,4708,1037,124430,0,-2,-2,-2,-2,-2,2,2,0,4,10,1,6
1293,4708,1037,124440,0,-1,0,0,0,-1,2,2,0,0,6,0,2
1296,76404,712,85330,0,3,2,-3,-3,3,1,2,0,2,2,0,11
1296,76404,712,85340,0,-2,1,-2,-2,3,1,2,1,1,1,3,10
1296,76404,712,85350,1,2,2,1,1,3,1,2,0,2,6,2,3
1296,76404,712,85360,1,2,2,1,2,3,1,2,1,6,10,3,7
1296,76404,712,85370,1,3,2,2,2,3,1,2,0,7,3,3,0
1296,76404,712,85380,0,-3,1,-2,-3,3,1,2,0,0,0,2,9
1296,76404,712,85390,1,2,2,1,2,3,1,2,0,4,8,1,5
1296,76404,712,85400,1,2,2,2,2,3,1,2,1,3,7,0,4
1296,76404,712,85410,1,2,2,2,2,3,1,2,1,0,4,0,1
1296,76404,712,85420,0,-2,1,-2,2,3,1,2,0,7,11,1,8
1296,76404,712,85430,1,2,-1,1,1,3,1,2,0,1,5,1,2
1296,76404,712,85440,0,-3,-1,-3,-3,3,1,2,0,5,9,2,6
1297,20599,769,92170,0,-3,-3,-3,-3,-3,2,0,1,2,10,0,10
1297,20599,769,92180,0,-1,-1,-1,-1,-1,2,0,1,7,7,0,7
1297,20599,769,92190,0,-1,-1,-1,-1,-1,2,0,1,1,1,1,1
1297,20599,769,92200,0,-1,-1,-1,-1,-1,2,0,0,3,11,1,11
1297,20599,769,92210,0,-1,-1,-1,-1,-1,2,0,0,3,3,3,3
1297,20599,769,92220,1,-1,0,0,1,1,2,0,0,0,0,0,0
1297,20599,769,92230,0,-1,-1,-1,0,0,2,0,0,6,6,3,6
1297,20599,769,92240,0,-1,1,-1,0,0,2,0,0,5,5,2,5
1297,20599,769,92250,0,-3,-3,-3,-3,-3,2,0,0,1,9,3,9
1297,20599,769,92260,0,-1,-1,-1,0,1,2,0,1,4,4,1,4
1297,20599,769,92270,0,-1,-1,-1,-1,-1,2,0,0,0,8,2,8
1297,20599,769,92280,1,0,0,-1,1,1,2,0,0,2,2,2,2
1299,11128,829,99370,0,-2,-1,-2,-2,-1,2,0,0,5,8,2,8
1299,11128,829,99380,1,1,2,1,1,1,2,0,0,3,6,3,6
1299,11128,829,99390,0,-3,-2,-2,-3,-2,2,0,0,6,9,3,9
1299,11128,829,99400,0,-3,-2,-3,-3,-3,2,0,1,7,10,0,10
1299,11128,829,99410,1,2,2,1,2,2,2,0,0,5,0,0,0
1299,11128,829,99420,0,0,0,0,0,0,2,0,1,6,1,1,1
1299,11128,829,99430,1,1,1,1,1,1,2,0,0,0,3,3,3
1299,11128,829,99440,0,-1,-2,0,0,-1,2,0,1,1,4,1,4
1299,11128,829,99450,1,1,1,2,2,2,2,0,0,2,5,2,5
1299,11128,829,99460,1,1,2,2,2,2,2,0,1,4,7,0,7
1299,11128,829,99470,1,2,3,2,3,3,2,0,0,7,2,2,2
1299,11128,829,99480,0,-2,0,-2,-2,-2,2,0,0,0,11,1,11
1301,77961,664,79570,1,1,2,2,2,2,1,2,1,7,7,3,4
1301,77961,664,79580,1,3,3,2,2,2,1,2,0,6,2,3,11
1301,77961,664,79590,0,-1,-1,-1,-1,1,1,2,1,5,1,2,10
1301,77961,664,79600,1,3,3,3,2,2,1,2,0,3,11,0,8
1301,77961,664,79610,1,2,2,2,2,3,1,2,1,2,10,2,7
1301,77961,664,79620,0,-1,1,1,0,-1,1,2,0,4,0,1,9
1301,77961,664,79630,1,1,2,0,2,2,1,2,0,1,9,1,6
1301,77961,664,79640,1,2,2,2,3,2,1,2,1,4,4,3,1
1301,77961,664,79650,1,2,3,3,3,2,1,2,0,3,3,2,0
1301,77961,664,79660,0,-1,-2,1,0,1,1,2,0,5,5,0,2
1301,77961,664,79670,1,2,1,1,2,2,1,2,0,6,6,1,3
1301,77961,664,79680,1,2,2,1,2,2,1,2,0,0,8,0,5
1302,36109,695,83290,0,-3,-3,-1,-1,-1,1,2,0,5,2,0,4
1302,36109,695,83300,0,-3,-3,0,-3,-3,1,2,1,1,6,1,8
1302,36109,695,83310,1,-1,2,-1,-2,-3,1,2,0,2,7,2,9
1302,36109,695,83320,0,1,1,1,2,1,1,2,0,0,5,3,7
1302,36109,695,83330,1,2,1,3,2,-2,1,2,0,1,10,3,0
1302,36109,695,83340,0,2,-1,2,-1,-1,1,2,0,4,1,2,3
1302,36109,695,83350,1,2,2,2,2,2,1,2,0,7,4,2,6
1302,36109,695,83360,0,-3,2,-3,-3,-2,1,2,0,3,8,3,10
1302,36109,695,83370,0,-3,-3,0,-3,-3,1,2,1,3,0,1,2
1302,36109,695,83380,1,3,3,3,3,3,1,2,0,2,11,0,1
1302,36109,695,83390,0,-3,-3,-3,-3,-3,1,2,1,4,9,0,11
1302,36109,695,83400,0,-1,-3,0,0,-3,1,2,1,6,3,1,5
1306,63057,130,15490,0,-3,-3,-3,-3,-3,0,1,0,4,3,0,6
1306,63057,130,15500,1,3,3,3,3,3,0,1,0,6,9,1,0
1306,63057,130,15510,1,3,2,2,2,2,0,1,0,1,0,0,3
1306,63057,130,15520,0,-3,-3,-3,-3,-3,0,1,0,7,6,0,9
1306,63057,130,15530,0,-3,-3,-3,-2,-3,0,1,1,3,2,3,5
1306,63057,130,15540,0,3,-2,2,-2,-2,0,1,0,7,10,2,1
1306,63057,130,15550,0,-3,-3,-3,-3,-3,0,1,1,1,8,2,11
1306,63057,130,15560,0,-3,-3,-3,-3,-3,0,1,0,5,4,1,7
1306,63057,130,15570,0,-3,-3,-3,-3,-3,0,1,0,2,1,2,4
1306,63057,130,15580,0,-3,-3,-3,-3,-3,0,1,1,6,5,3,8
1306,63057,130,15590,1,3,3,3,3,3,0,1,1,0,11,3,2
1306,63057,130,15600,0,-3,-3,-3,-3,-3,0,1,0,0,7,1,10
1307,39917,328,39250,1,3,3,3,2,0,0,2,0,1,1,3,10
1307,39917,328,39260,1,2,3,2,2,0,0,2,0,5,9,2,6
1307,39917,328,39270,0,2,2,0,0,0,0,2,0,0,4,0,1
1307,39917,328,39280,0,1,2,0,0,0,0,2,0,7,3,3,0
1307,39917,328,39290,0,2,2,2,2,0,0,2,0,0,0,2,9
1307,39917,328,39300,0,1,2,0,0,0,0,2,1,7,11,1,8
1307,39917,328,39310,0,2,1,1,0,0,0,2,0,2,6,2,3
1307,39917,328,39320,0,2,2,2,0,0,0,2,0,3,7,0,4
1307,39917,328,39330,0,2,2,2,0,0,0,2,1,1,5,1,2
1307,39917,328,39340,0,2,2,2,0,0,0,2,1,2,2,0,11
1307,39917,328,39350,0,1,1,2,0,0,0,2,1,4,8,1,5
1307,39917,328,39360,0,1,1,0,0,0,0,2,0,6,10,3,7
1309,40207,323,38650,1,2,2,0,2,-1,0,2,0,3,11,0,1
1309,40207,323,38660,1,3,2,3,3,1,0,2,0,4,0,1,2
1309,40207,323,38670,1,1,2,2,2,-1,0,2,1,2,10,3,0
1309,40207,323,38680,0,2,1,1,2,-2,0,2,1,5,1,2,3
1309,40207,323,38690,0,0,0,0,0,-1,0,2,0,6,2,0,4
1309,40207,323,38700,0,-1,0,0,0,1,0,2,1,3,7,2,9
1309,40207,323,38710,0,0,-2,2,0,-2,0,2,0,7,3,1,5
1309,40207,323,38720,1,2,2,-2,2,0,0,2,0,1,5,3,7
1309,40207,323,38730,0,0,-2,0,-1,-1,0,2,0,2,6,1,8
1309,40207,323,38740,1,2,2,-1,2,1,0,2,0,5,9,0,11
1309,40207,323,38750,1,2,2,1,2,1,0,2,0,4,8,3,10
1309,40207,323,38760,1,3,3,3,3,2,0,2,1,0,4,2,6
1310,48138,346,41410,0,-3,-1,-3,-3,-1,0,2,0,2,7,3,10
1310,48138,346,41420,0,-3,-2,-3,-3,-1,0,2,0,1,6,2,9
1310,48138,346,41430,0,-2,-1,-2,-1,-1,0,2,0,3,0,2,3
1310,48138,346,41440,0,-2,-2,-1,-1,1,0,2,0,7,4,3,7
1310,48138,346,41450,0,-2,1,-1,-1,1,0,2,0,4,1,0,4
1310,48138,346,41460,0,-3,-2,-3,-3,-2,0,2,1,0,5,1,8
1310,48138,346,41470,0,-1,1,-1,-1,1,0,2,1,2,11,1,2
1310,48138,346,41480,0,-2,-1,-1,-1,1,0,2,0,6,3,2,6
1310,48138,346,41490,0,-2,0,-1,-1,-2,0,2,1,5,2,1,5
1310,48138,346,41500,1,1,2,-1,2,3,0,2,0,0,9,3,0
1310,48138,346,41510,0,-3,-2,-2,-2,-1,0,2,1,3,8,0,11
1310,48138,346,41520,0,-1,-1,-2,-1,1,0,2,0,1,10,0,1
1311,55451,319,38170,1,1,1,2,0,0,0,2,1,2,6,3,0
1311,55451,319,38180,1,2,0,0,0,1,0,2,0,3,7,0,1
1311,55451,319,38190,1,1,1,1,1,2,0,2,0,5,5,0,11
1311,55451,319,38200,1,-1,1,-1,-1,1,0,2,0,6,10,0,4
1311,55451,319,38210,1,2,1,2,2,1,0,2,0,4,4,3,10
1311,55451,319,38220,1,2,3,2,0,1,0,2,0,2,2,1,8
1311,55451,319,38230,1,-1,-1,-1,-2,-1,0,2,1,5,9,2,3
1311,55451,319,38240,1,2,2,2,1,1,0,2,1,0,0,2,6
1311,55451,319,38250,1,1,2,2,2,1,0,2,0,1,1,3,7
1311,55451,319,38260,1,1,2,0,0,1,0,2,0,4,8,1,2
1311,55451,319,38270,1,1,1,1,0,0,0,2,1,3,3,2,9
1311,55451,319,38280,1,2,2,2,3,2,0,2,0,7,11,1,5
1312,47692,335,40090,1,3,3,3,3,3,0,2,0,4,11,0,1
1312,47692,335,40100,0,-3,-3,-3,-2,1,0,2,1,4,7,2,9
1312,47692,335,40110,1,1,1,-1,1,1,0,2,0,0,3,1,5
1312,47692,335,40120,0,-3,-3,-2,-3,-2,0,2,0,6,9,0,11
1312,47692,335,40130,1,2,2,1,1,1,0,2,0,2,5,3,7
1312,47692,335,40140,1,2,3,2,2,2,0,2,1,1,4,2,6
1312,47692,335,40150,0,-2,-2,-2,-2,1,0,2,0,3,6,1,8
1312,47692,335,40160,1,3,3,3,3,3,0,2,1,3,10,3,0
1312,47692,335,40170,1,2,-2,2,1,1,0,2,0,7,2,0,4
1312,47692,335,40180,1,3,3,3,3,3,0,2,0,5,0,1,2
1312,47692,335,40190,0,-2,-1,-2,-2,1,0,2,0,5,8,3,10
1312,47692,335,40200,1,3,3,3,2,2,0,2,1,6,1,2,3
1313,50609,458,54850,1,-1,-2,1,0,1,1,0,0,5,4,3,3
1313,50609,458,54860,0,-3,-2,-1,-3,-2,1,0,0,3,10,3,9
1313,50609,458,54870,1,-1,2,-1,1,1,1,0,1,6,5,1,4
1313,50609,458,54880,1,0,3,1,1,2,1,0,0,2,1,0,0
1313,50609,458,54890,0,-3,1,-3,-2,2,1,0,1,4,11,0,10
1313,50609,458,54900,1,2,1,-1,1,0,1,0,0,0,7,3,6
1313,50609,458,54910,1,2,2,2,2,2,1,0,1,3,2,1,1
1313,50609,458,54920,1,2,1,2,1,0,1,0,0,4,3,2,2
1313,50609,458,54930,0,-2,-2,-2,-2,0,1,0,0,7,6,2,5
1313,50609,458,54940,0,-3,1,-2,-1,-2,1,0,0,2,9,2,8
1313,50609,458,54950,0,-3,-3,-3,-3,-3,1,0,0,5,0,1,11
1313,50609,458,54960,0,-2,-2,-2,-2,-3,1,0,1,1,8,0,7
1315,54829,549,65770,1,1,3,2,1,2,1,1,0,0,11,0,3
1315,54829,549,65780,1,1,0,2,0,2,1,1,1,7,10,3,2
1315,54829,549,65790,1,2,1,3,2,3,1,1,1,2,1,3,5
1315,54829,549,65800,0,-2,-2,0,-3,0,1,1,0,6,9,2,1
1315,54829,549,65810,0,-2,-1,0,-1,-1,1,1,0,3,2,0,6
1315,54829,549,65820,0,-1,-2,0,-2,-3,1,1,0,1,0,2,4
1315,54829,549,65830,0,-3,-3,-3,-3,-3,1,1,0,6,5,0,9
1315,54829,549,65840,0,-3,-3,-3,-3,-3,1,1,0,7,6,1,10
1315,54829,549,65850,1,0,1,1,1,1,1,1,0,5,8,1,0
1315,54829,549,65860,1,-3,0,-1,-2,-1,1,1,1,5,4,3,8
1315,54829,549,65870,0,-3,-1,-2,-1,-1,1,1,1,0,7,2,11
1315,54829,549,65880,1,2,1,2,2,1,1,1,0,4,3,1,7
1317,28169,675,80890,1,2,2,2,3,0,1,2,0,4,6,0,4
1317,28169,675,80900,1,3,3,3,3,1,1,2,1,2,4,1,2
1317,28169,675,80910,0,-3,-2,-2,-2,-2,1,2,0,7,9,3,7
1317,28169,675,80920,1,3,3,3,3,3,1,2,0,6,8,2,6
1317,28169,675,80930,1,3,3,3,3,3,1,2,0,0,2,3,0
1317,28169,675,80940,1,3,3,3,3,3,1,2,1,5,7,1,5
1317,28169,675,80950,0,0,-3,0,0,-3,1,2,1,3,1,0,11
1317,28169,675,80960,1,3,3,3,3,3,1,2,0,3,5,2,3
1317,28169,675,80970,1,3,3,3,3,3,1,2,1,0,10,1,8
1317,28169,675,80980,1,2,1,2,2,1,1,2,0,1,3,0,1
1317,28169,675,80990,1,3,3,3,3,3,1,2,0,2,0,3,10
1317,28169,675,81000,1,-3,-1,-3,-3,-3,1,2,0,1,11,2,9
1318,61020,281,33610,1,0,1,2,1,0,0,2,1,2,7,1,3
1318,61020,281,33620,0,-2,1,-1,-2,0,0,2,0,3,8,3,4
1318,61020,281,33630,0,-3,-3,-3,-3,0,0,2,0,7,0,0,8
1318,61020,281,33640,0,-3,0,-3,-3,1,0,2,0,2,3,3,11
1318,61020,281,33650,1,2,2,2,2,3,0,2,0,1,6,0,2
1318,61020,281,33660,1,-3,1,-2,0,1,0,2,1,5,10,1,6
1318,61020,281,33670,0,-3,1,-3,-3,1,0,2,1,0,1,1,9
1318,61020,281,33680,0,-3,-3,-3,-3,1,0,2,0,1,2,2,10
1318,61020,281,33690,1,2,3,2,2,2,0,2,0,0,5,3,1
1318,61020,281,33700,1,2,2,2,2,2,0,2,1,7,4,2,0
1318,61020,281,33710,0,-3,-3,-3,-1,1,0,2,0,4,9,0,5
1318,61020,281,33720,0,-2,1,-2,0,2,0,2,0,6,11,2,7
1319,97544,487,58330,1,3,3,3,3,3,1,0,0,2,4,1,10
1319,97544,487,58340,0,0,-3,0,0,-3,1,0,0,7,1,1,7
1319,97544,487,58350,1,3,0,3,1,2,1,0,1,0,2,3,8
1319,97544,487,58360,1,3,2,3,3,3,1,0,0,1,7,2,1
1319,97544,487,58370,1,3,2,3,2,2,1,0,0,0,6,1,0
1319,97544,487,58380,1,-2,1,-3,-3,0,1,0,0,4,10,2,4
1319,97544,487,58390,1,3,1,2,2,2,1,0,0,6,0,0,6
1319,97544,487,58400,1,3,2,2,3,3,1,0,1,5,11,3,5
1319,97544,487,58410,1,2,3,2,2,2,1,0,1,3,5,2,11
1319,97544,487,58420,0,-3,0,-3,-3,-2,1,0,0,3,9,0,3
1319,97544,487,58430,1,0,-2,2,0,-2,1,0,0,1,3,0,9
1319,97544,487,58440,1,2,1,3,3,3,1,0,1,2,8,3,2
1320,52124,873,104650,0,-3,-3,-1,-3,0,2,0,0,0,4,3,8
1320,52124,873,104660,0,-3,-3,-3,-3,-3,2,0,0,6,2,0,6
1320,52124,873,104670,1,3,3,3,3,3,2,0,1,4,0,2,4
1320,52124,873,104680,1,3,3,3,3,3,2,0,0,5,1,3,5
1320,52124,873,104690,1,3,3,3,3,3,2,0,1,1,9,2,1
1320,52124,873,104700,0,-3,-3,-1,-3,-3,2,0,0,3,7,2,11
1320,52124,873,104710,0,-3,-3,-3,-3,-3,2,0,1,2,6,1,10
1320,52124,873,104720,0,-3,-3,-3,-3,-3,2,0,0,1,5,0,9
1320,52124,873,104730,1,3,3,3,3,3,2,0,0,2,10,3,2
1320,52124,873,104740,1,3,3,3,3,0,2,0,0,3,11,0,3
1320,52124,873,104750,1,3,3,3,3,0,2,0,0,0,8,1,0
1320,52124,873,104760,0,-3,-3,-3,-3,-3,2,0,1,7,3,1,7
1322,88938,587,70330,1,1,1,1,0,1,1,1,0,7,5,2,7
1322,88938,587,70340,1,-1,1,-1,0,2,1,1,0,6,4,1,6
1322,88938,587,70350,1,-2,0,-2,-2,0,1,1,0,0,10,2,0
1322,88938,587,70360,1,2,2,2,2,2,1,1,1,2,0,0,2
1322,88938,587,70370,1,-1,-1,-1,0,1,1,1,1,3,9,3,11
1322,88938,587,70380,1,-3,-2,-3,-3,-2,1,1,0,1,7,1,9
1322,88938,587,70390,1,2,1,-1,-1,1,1,1,0,4,2,3,4
1322,88938,587,70400,1,2,-1,0,0,1,1,1,0,1,11,3,1
1322,88938,587,70410,1,-2,-2,-1,-1,1,1,1,0,3,1,1,3
1322,88938,587,70420,0,-2,-3,-3,-2,1,1,1,1,5,3,0,5
1322,88938,587,70430,1,-3,-3,-2,-1,-1,1,1,0,2,8,2,10
1322,88938,587,70440,0,-3,-2,-3,-2,0,1,1,1,0,6,0,8
1323,99897,222,26530,1,3,0,0,0,0,0,1,0,6,5,2,0
1323,99897,222,26540,0,-3,-3,-3,-3,-3,0,1,1,6,1,0,8
1323,99897,222,26550,1,-3,3,-3,-3,-3,0,1,0,7,2,1,9
1323,99897,222,26560,1,3,3,3,3,3,0,1,0,4,11,1,6
1323,99897,222,26570,1,3,3,3,3,3,0,1,0,2,9,3,4
1323,99897,222,26580,0,-3,-3,0,0,-3,0,1,1,0,7,0,2
1323,99897,222,26590,1,0,3,0,2,-3,0,1,1,1,4,3,11
1323,99897,222,26600,1,3,3,3,3,3,0,1,0,7,6,3,1
1323,99897,222,26610,1,-1,1,-3,-3,-3,0,1,0,0,3,2,10
1323,99897,222,26620,1,3,3,3,3,3,0,1,0,5,0,2,7
1323,99897,222,26630,0,-3,-3,-3,-3,-3,0,1,1,3,10,0,5
1323,99897,222,26640,0,-3,-3,-3,-3,-3,0,1,0,1,8,1,3
1325,18271,1008,120850,0,-3,0,-2,-1,1,2,1,0,6,6,2,7
1325,18271,1008,120860,0,-2,0,-1,-1,0,2,1,0,1,9,2,10
1325,18271,1008,120870,1,1,1,0,0,0,2,1,0,0,0,3,1
1325,18271,1008,120880,0,-1,0,-1,0,0,2,1,0,7,7,0,8
1325,18271,1008,120890,0,-2,-2,-2,-1,-1,2,1,0,2,10,3,11
1325,18271,1008,120900,0,-1,0,-1,-1,-1,2,1,0,1,1,0,2
1325,18271,1008,120910,1,0,1,1,1,0,2,1,0,4,4,0,5
1325,18271,1008,120920,0,-1,-1,-2,-1,-1,2,1,1,0,8,1,9
1325,18271,1008,120930,1,0,0,0,0,0,2,1,1,5,5,1,6
1325,18271,1008,120940,1,0,1,0,0,0,2,1,1,7,11,2,0
1325,18271,1008,120950,1,1,1,0,0,0,2,1,0,3,3,3,4
1325,18271,1008,120960,1,1,0,0,0,0,2,1,1,2,2,1,3
1327,59789,804,96370,0,-2,-1,-2,-3,-3,2,0,0,0,9,0,10
1327,59789,804,96380,0,-3,1,-2,-3,-3,2,0,1,7,8,3,9
1327,59789,804,96390,1,3,2,3,3,3,2,0,1,6,11,0,0
1327,59789,804,96400,1,3,1,2,2,-1,2,0,1,1,2,3,3
1327,59789,804,96410,1,3,2,2,1,-1,2,0,0,3,4,2,5
1327,59789,804,96420,1,2,1,2,2,-1,2,0,0,0,1,2,2
1327,59789,804,96430,0,-3,-3,-2,-3,-3,2,0,0,1,10,1,11
1327,59789,804,96440,1,2,2,2,2,3,2,0,0,5,6,0,7
1327,59789,804,96450,1,2,-1,2,2,-1,2,0,1,4,5,3,6
1327,59789,804,96460,1,2,1,2,2,-1,2,0,0,2,3,1,4
1327,59789,804,96470,0,-2,-1,-1,-2,-1,2,0,0,6,7,2,8
1327,59789,804,96480,1,3,3,3,3,3,2,0,0,7,0,1,1
1329,97376,482,57730,1,0,-2,0,1,1,1,0,1,3,8,1,7
1329,97376,482,57740,1,0,1,1,0,-1,1,0,0,5,10,0,9
1329,97376,482,57750,1,1,-1,1,-1,1,1,0,1,5,2,2,1
1329,97376,482,57760,1,1,-2,1,0,1,1,0,1,6,11,1,10
1329,97376,482,57770,1,1,0,0,1,1,1,0,0,1,6,3,5
1329,97376,482,57780,1,1,-1,0,1,2,1,0,0,2,7,0,6
1329,97376,482,57790,1,0,-1,1,0,1,1,0,0,6,3,3,2
1329,97376,482,57800,1,1,0,0,1,1,1,0,0,7,0,2,11
1329,97376,482,57810,1,-1,0,1,-1,1,1,0,0,4,1,1,0
1329,97376,482,57820,1,1,-1,1,1,1,1,0,0,4,9,3,8
1329,97376,482,57830,1,-1,1,-1,1,0,1,0,1,0,5,2,4
1329,97376,482,57840,1,0,2,-1,1,1,1,0,0,7,4,0,3
1332,43851,1067,127930,1,1,2,1,1,-3,2,2,0,3,1,2,3
1332,43851,1067,127940,0,-3,-2,-3,-3,-3,2,2,0,0,6,1,8
1332,43851,1067,127950,0,-3,-3,-1,-1,-3,2,2,0,5,3,1,5
1332,43851,1067,127960,0,-2,2,-2,-2,-2,2,2,1,2,8,3,10
1332,43851,1067,127970,1,2,1,2,1,-1,2,2,1,1,11,0,1
1332,43851,1067,127980,0,-2,2,-3,-2,-1,2,2,0,1,7,2,9
1332,43851,1067,127990,1,3,3,3,3,-2,2,2,1,7,5,3,7
1332,43851,1067,128000,1,3,3,1,2,-1,2,2,1,4,2,0,4
1332,43851,1067,128010,0,1,1,1,0,-1,2,2,0,6,4,2,6
1332,43851,1067,128020,0,-3,1,0,-1,-1,2,2,0,0,10,3,0
1332,43851,1067,128030,0,-2,3,-1,1,-2,2,2,0,2,0,1,2
1332,43851,1067,128040,0,-3,-3,-3,-3,-1,2,2,0,3,9,0,11
1333,38764,287,34330,1,0,1,1,1,1,0,2,0,3,2,3,4
1333,38764,287,34340,1,0,2,2,2,2,0,2,0,4,3,0,5
1333,38764,287,34350,0,-2,0,-3,-3,2,0,2,1,0,7,1,9
1333,38764,287,34360,1,0,0,0,0,0,0,2,1,5,4,1,6
1333,38764,287,34370,0,0,0,0,0,0,0,2,0,0,11,3,1
1333,38764,287,34380,0,-2,0,0,0,0,0,2,1,2,1,1,3
1333,38764,287,34390,0,-3,-3,-3,-3,-3,0,2,0,1,0,0,2
1333,38764,287,34400,0,0,0,0,0,0,0,2,0,2,9,3,11
1333,38764,287,34410,0,-3,-3,-3,-3,-3,0,2,0,1,8,2,10
1333,38764,287,34420,0,-3,-3,-3,-3,-3,0,2,0,7,6,0,8
1333,38764,287,34430,0,-3,-3,-3,-3,-3,0,2,1,7,10,2,0
1333,38764,287,34440,1,0,0,0,0,0,0,2,0,6,5,2,7
1334,33099,82,9730,0,1,1,1,-1,1,0,0,0,0,3,3,6
1334,33099,82,9740,0,0,0,1,-1,-2,0,0,0,4,7,0,10
1334,33099,82,9750,1,2,2,-3,-3,-2,0,0,0,3,10,1,1
1334,33099,82,9760,1,1,2,2,3,3,0,0,0,6,1,1,4
1334,33099,82,9770,1,-3,-3,-3,-3,-3,0,0,0,2,9,0,0
1334,33099,82,9780,1,-3,-3,2,2,2,0,0,0,1,4,0,7
1334,33099,82,9790,1,1,2,3,3,3,0,0,0,5,0,3,3
1334,33099,82,9800,1,1,2,2,3,2,0,0,0,3,6,3,9
1334,33099,82,9810,1,3,2,3,2,2,0,0,1,5,8,1,11
1334,33099,82,9820,1,0,0,0,1,1,0,0,1,2,5,2,8
1334,33099,82,9830,0,-3,-1,-1,1,1,0,0,1,7,2,2,5
1334,33099,82,9840,0,1,-1,-3,-3,-3,0,0,1,4,11,2,2
1335,28903,1031,123610,1,2,-1,0,0,0,2,2,0,2,3,0,5
1335,28903,1031,123620,1,1,2,1,1,2,2,2,0,5,10,2,0
1335,28903,1031,123630,0,-3,-3,-3,-3,-3,2,2,0,6,7,1,9
1335,28903,1031,123640,1,0,0,0,0,0,2,2,0,0,1,1,3
1335,28903,1031,123650,0,0,-3,0,0,0,2,2,1,1,2,3,4
1335,28903,1031,123660,0,-2,0,-2,-2,-2,2,2,0,5,6,0,8
1335,28903,1031,123670,1,0,2,1,0,0,2,2,0,0,9,3,11
1335,28903,1031,123680,0,2,2,2,2,2,2,2,1,6,11,3,1
1335,28903,1031,123690,1,2,2,2,2,2,2,2,1,4,5,2,7
1335,28903,1031,123700,1,2,2,2,2,2,2,2,0,7,0,0,2
1335,28903,1031,123710,0,-1,-1,0,0,0,2,2,0,3,4,1,6
1335,28903,1031,123720,0,-3,0,-1,-1,-1,2,2,1,7,8,2,10
1336,29966,317,37930,0,-2,0,-1,-1,1,0,2,0,7,9,1,5
1336,29966,317,37940,0,-2,1,0,-1,2,0,2,1,3,1,2,9
1336,29966,317,37950,1,2,2,2,1,2,0,2,0,1,11,3,7
1336,29966,317,37960,0,-3,1,-2,0,1,0,2,0,6,8,0,4
1336,29966,317,37970,1,2,1,1,1,2,0,2,0,4,6,1,2
1336,29966,317,37980,0,-3,-1,-2,-3,-1,0,2,0,4,2,3,10
1336,29966,317,37990,0,-2,0,-2,-3,-1,0,2,0,2,0,1,8
1336,29966,317,38000,0,-2,1,0,-1,-1,0,2,0,5,3,0,11
1336,29966,317,38010,1,1,2,2,2,3,0,2,0,3,5,0,1
1336,29966,317,38020,1,1,2,2,1,1,0,2,1,2,4,3,0
1336,29966,317,38030,1,1,2,1,1,0,0,2,1,5,7,2,3
1336,29966,317,38040,0,-3,-1,-2,-3,-2,0,2,1,0,10,2,6
1337,470,941,112810,0,0,-1,-1,-1,-2,2,1,0,6,0,3,8
1337,470,941,112820,0,0,-1,-1,0,-1,2,1,0,7,1,0,9
1337,470,941,112830,1,1,1,1,1,1,2,1,0,3,9,3,5
1337,470,941,112840,1,1,1,-1,1,0,2,1,1,5,11,1,7
1337,470,941,112850,1,2,0,1,1,-1,2,1,0,1,7,0,3
1337,470,941,112860,0,2,-2,2,2,-1,2,1,0,6,4,1,0
1337,470,941,112870,1,2,2,2,2,1,2,1,0,0,6,3,2
1337,470,941,112880,1,2,2,0,2,1,2,1,0,1,3,2,11
1337,470,941,112890,0,-2,-2,-2,-1,-1,2,1,0,4,10,0,6
1337,470,941,112900,1,1,1,0,1,1,2,1,1,7,5,2,1
1337,470,941,112910,0,-3,-2,-2,-2,0,2,1,1,0,2,1,10
1337,470,941,112920,1,1,1,-1,2,2,2,1,1,2,8,2,4
1339,30289,52,6130,0,-3,-1,-3,-1,1,0,0,1,5,8,2,5
1339,30289,52,6140,0,2,-3,2,-1,-2,0,0,0,1,4,1,1
1339,30289,52,6150,1,2,1,2,2,1,0,0,0,0,3,0,0
1339,30289,52,6160,0,-3,0,-3,-2,1,0,0,0,4,7,1,4
1339,30289,52,6170,1,1,1,-1,1,-1,0,0,1,2,5,2,2
